City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
288,recani,31.2846,-4.2688,25.99000000000001,16,0,4.34,MA,1711994487
289,cartagena del chaira,1.3349,-74.8429,31.79000000000002,54,100,1.93,CO,1711994488
290,goz beida,13.95,20.55,31.010000000000048,9,97,4.89,TD,1711994488
291,lenger,42.183,69.8839,5.689999999999998,57,100,2.09,KZ,1711994426
292,mar del plata,-38.0023,-57.5575,17.75,78,75,4.92,AR,1711994222
293,karratha,-20.7377,116.8463,28.660000000000025,63,0,4.6,AU,1711994489
294,la ronge,55.1001,-105.2842,2.140000000000043,69,75,4.12,CA,1711994489
295,jayapura,-2.5333,140.7,23.660000000000025,88,87,1.99,ID,1711994489
296,tvoroyri,61.5556,-6.8111,6.6200000000000045,89,100,9.33,FO,1711994490
297,changyon,38.2508,125.0961,7.760000000000048,46,32,1.4,KP,1711994490
298,saint-francois,46.4154,3.9054,8.689999999999998,73,86,6.17,FR,1711994490
299,gypsum,39.6469,-106.9517,7.310000000000002,42,75,0.0,US,1711994490
300,happy valley-goose bay,53.3168,-60.3315,2.170000000000016,93,100,4.12,CA,1711994388
301,kiunga,-6.1219,141.2906,23.120000000000005,100,100,0.44,PG,1711994491
302,port hope,43.9408,-82.7127,6.510000000000048,87,42,3.6,US,1711994491
303,fortuna,40.5982,-124.1573,16.07000000000005,75,0,0.45,US,1711994491
304,gokceada,40.2011,25.909,16.390000000000043,73,48,5.89,TR,1711994492
305,urazovo,50.0836,38.0395,16.430000000000007,49,46,4.82,RU,1711994492
306,dawei,14.0833,98.2,23.24000000000001,80,0,0.79,MM,1711994493
307,arteche,12.2645,125.4048,25.25,88,77,4.36,PH,1711994493
308,mount pearl,47.5166,-52.7813,3.510000000000048,88,100,3.09,CA,1711994258
309,abadan,30.3392,48.3043,25.970000000000027,29,0,2.06,IR,1711994493
310,papao,-17.75,-149.55,28.82000000000005,78,90,10.34,PF,1711994280
311,smithers,54.7804,-127.1743,3.180000000000007,56,75,2.06,CA,1711994420
312,mersa matruh,31.3525,27.2453,20.110000000000014,77,0,1.54,EG,1711994494
313,perry,37.2506,-83.1999,25.100000000000023,79,100,4.25,US,1711994494
314,ghadamis,30.1337,9.5007,29.370000000000005,8,0,4.19,LY,1711994494
315,shangrao,28.4532,117.9686,18.910000000000025,97,100,1.01,CN,1711994495
316,shuangcheng,45.35,126.2833,-4.17999999999995,43,64,2.77,CN,1711994495
317,kulhudhuffushi,6.6221,73.07,29.170000000000016,69,37,1.43,MV,1711994495
318,manchester,53.4809,-2.2374,11.129999999999995,75,20,1.03,GB,1711994333
319,vuosaari,60.2083,25.1436,10.590000000000032,83,0,3.6,FI,1711994496
320,nemuro,43.3236,145.575,0.0,79,77,4.29,JP,1711994480
321,pamandzi,-12.7967,45.2794,27.879999999999995,83,100,1.54,YT,1711994465
322,yoloten,37.2989,62.3597,16.189999999999998,29,83,4.83,TM,1711994496
323,guacimo,10.2104,-83.6807,34.0,35,6,3.25,CR,1711994497
324,hithadhoo,-0.6,73.0833,29.28000000000003,73,98,2.93,MV,1711994497
325,keflavik,64.0049,-22.5624,-2.0499999999999545,50,20,14.4,IS,1711994472
326,thouars,46.976,-0.2151,11.220000000000027,87,50,7.69,FR,1711994497
327,afaahiti,-17.75,-149.2833,27.930000000000007,79,96,9.58,PF,1711994498
328,otjimbingwe,-22.35,16.1333,26.900000000000038,29,6,5.64,,1711994498
329,enterprise,36.0252,-115.2419,16.30000000000001,45,40,2.57,US,1711994498
330,west lakes,-34.8767,138.4975,17.689999999999998,78,33,8.16,AU,1711994498
331,alto barinas,8.5931,-70.2261,36.57000000000005,28,91,2.54,VE,1711994498
332,khandyga,62.6667,135.6,-24.42999999999998,100,89,0.95,RU,1711994499
333,romanovskaya,47.5426,42.0285,15.560000000000002,61,91,3.13,RU,1711994499
334,tirano,46.2154,10.1679,11.060000000000002,94,100,3.15,IT,1711994499
335,villa gesell,-37.2639,-56.973,18.920000000000016,63,46,3.95,AR,1711994410
336,vernon,50.2581,-119.2691,15.340000000000032,44,69,0.51,CA,1711994492
337,bad arolsen,51.3798,9.0145,9.510000000000048,86,100,4.32,DE,1711994500
338,cabo san lucas,22.8909,-109.9124,25.340000000000032,63,55,3.53,MX,1711994443
339,elizabeth city,36.2946,-76.2511,28.010000000000048,63,100,3.58,US,1711994500
340,dhidhdhoo,6.8833,73.1,29.19,71,33,1.42,MV,1711994500
341,kuruman,-27.4524,23.4325,18.33000000000004,54,80,2.9,ZA,1711994455
342,fukumitsu,36.55,136.8667,7.660000000000025,89,4,0.89,JP,1711994501
343,mingguang,32.7802,117.9638,18.470000000000027,86,100,2.45,CN,1711994329
344,san jose del cabo,23.0589,-109.6977,25.980000000000015,61,41,0.89,MX,1711994455
345,xining,36.6167,101.7667,5.510000000000048,63,100,2.91,CN,1711994501
346,posto fiscal rolim de moura,-13.0833,-62.2667,34.47000000000003,48,55,1.52,BR,1711994502
347,hacienda huancane,-15.8222,-70.8856,11.710000000000036,44,59,1.29,PE,1711994502
348,wasco,35.5941,-119.341,16.900000000000034,58,0,2.06,US,1711994447
349,weno,7.4515,151.8468,27.970000000000027,89,75,3.6,FM,1711994502
350,alghero,40.5589,8.3181,15.050000000000011,72,40,4.12,IT,1711994503
351,aur,8.1499,171.1687,27.420000000000016,82,100,10.0,MH,1711994503
352,inhambane,-23.865,35.3833,25.0,94,75,2.24,MZ,1711994503
353,myeik,12.4333,98.6,26.25,71,0,0.72,MM,1711994503
354,faya-largeau,17.9257,19.1043,32.75,9,4,4.14,TD,1711994504
355,kingston,17.997,-76.7936,30.53000000000003,62,40,8.23,JM,1711994071
356,tongren,27.7172,109.1853,20.360000000000014,98,97,1.54,CN,1711994504
357,heihe,50.2441,127.4902,-1.9699999999999704,70,75,2.63,CN,1711994504
358,puerto aysen,-45.4,-72.7,7.310000000000002,99,100,1.72,CL,1711994504
359,kavaratti,10.5669,72.642,28.920000000000016,71,10,2.42,IN,1711994504
360,luderitz,-26.6481,15.1594,19.850000000000023,59,0,11.15,,1711994505
361,conceicao da barra,-18.5933,-39.7322,28.170000000000016,69,78,4.55,BR,1711994505
362,galesong,-5.3166,119.3661,25.010000000000048,84,100,2.27,ID,1711994505
363,kerikeri,-35.2268,173.9474,13.840000000000032,89,46,1.8,NZ,1711994505
364,ovalle,-30.5983,-71.2003,30.120000000000005,23,9,2.81,CL,1711994353
365,saratov,51.5667,46.0333,9.850000000000025,71,99,3.39,RU,1711994304
366,walvis bay,-22.9575,14.5053,17.53000000000003,82,34,3.09,,1711994506
367,navia,43.5354,-6.7194,11.100000000000025,68,78,5.34,ES,1711994506
368,tumbes,-3.5667,-80.4414,28.970000000000027,70,75,1.54,PE,1711994506
369,hawera,-39.5917,174.2833,14.02000000000004,89,4,2.69,NZ,1711994507
370,kristiansund,63.1115,7.732,5.03000000000003,81,75,6.69,NO,1711994507
371,testour,36.5513,9.4431,16.680000000000007,69,82,5.3,TN,1711994507
372,tsiombe,-25.3,45.4833,22.27000000000004,80,31,8.87,MG,1711994507
373,chabahar,25.2919,60.643,24.870000000000005,72,99,6.25,IR,1711994507
374,kodinsk,58.6881,99.1844,-14.759999999999993,100,55,1.29,RU,1711994508
375,crucecita,-28.95,-58.9833,30.930000000000007,52,61,3.2,AR,1711994508
376,richmond,37.5538,-77.4603,19.99000000000001,75,100,3.6,US,1711994194
377,q'vareli,41.9549,45.8172,12.620000000000005,72,15,1.84,GE,1711994508
378,zakynthos,37.7914,20.8953,19.24000000000001,82,0,5.14,GR,1711994508
379,fernley,39.608,-119.2518,10.310000000000002,40,2,1.79,US,1711994283
380,mkushi,-13.6202,29.3939,19.879999999999995,78,94,2.65,ZM,1711994509
381,ixtapa,20.7,-105.2,31.52000000000004,40,68,3.14,MX,1711994438
382,tyul'gan,52.3405,56.166,1.3000000000000114,100,100,0.8,RU,1711994509
383,monrovia,6.3005,-10.7969,31.870000000000005,76,70,4.29,LR,1711994293
384,markaz-e hukumat-e darweshan,31.1323,64.1934,21.5,14,82,2.5,AF,1711994510
385,gadzhiyevo,69.2551,33.3362,-8.569999999999993,68,94,5.69,RU,1711994510
386,whangarei,-35.7317,174.3239,14.78000000000003,85,88,0.73,NZ,1711994510
387,el colomo,19.05,-104.25,29.379999999999995,50,55,3.35,MX,1711994510
388,sarpang,26.864,90.2674,21.590000000000032,59,19,2.28,BT,1711994510
389,kaka,37.3482,59.6143,10.970000000000027,69,95,3.95,TM,1711994511
390,mendi,-6.1761,143.6513,13.200000000000044,98,96,0.92,PG,1711994511
391,bang saphan,11.2126,99.5117,25.74000000000001,73,2,1.72,TH,1711994511
392,katsuren-haebaru,26.3369,127.8719,22.430000000000007,86,75,7.2,JP,1711994511
393,minas,-34.3759,-55.2377,13.150000000000034,96,100,3.55,UY,1711994366
394,goundam,16.4145,-3.6708,40.30000000000001,10,37,2.43,ML,1711994512
395,kitimat,54.0524,-128.6534,5.939999999999998,80,100,1.79,CA,1711994477
396,monroeville,40.4212,-79.7881,16.360000000000014,69,40,2.06,US,1711994374
397,moapa valley,36.5805,-114.4703,18.08000000000004,47,58,1.14,US,1711994224
398,namibe,-15.1961,12.1522,23.640000000000043,81,100,3.35,AO,1711994512
399,tralee,52.2704,-9.7026,10.640000000000043,82,96,1.71,IE,1711994513
400,puerto deseado,-47.7503,-65.8938,16.629999999999995,29,31,8.59,AR,1711994481
401,sabac,44.7467,19.69,24.430000000000007,24,80,10.27,RS,1711994513
402,ivins,37.1686,-113.6794,13.410000000000023,54,82,1.34,US,1711994513
403,jiangyou,31.7667,104.7167,18.400000000000038,81,100,0.5,CN,1711994514
404,bac lieu,9.285,105.7244,28.02000000000004,77,58,4.27,VN,1711994514
405,tuzha,57.6062,47.936,3.32000000000005,99,100,5.05,RU,1711994514
406,sena madureira,-9.0656,-68.6569,28.400000000000038,89,94,1.83,BR,1711994514
407,sao jose da coroa grande,-8.8978,-35.1478,30.090000000000032,70,93,4.52,BR,1711994515
408,cobija,-11.0267,-68.7692,32.10000000000002,66,75,4.12,BO,1711994515
409,peterhead,57.5058,-1.7981,6.360000000000014,87,94,8.44,GB,1711994515
410,chongwe,-15.3292,28.682,21.32000000000005,69,91,1.76,ZM,1711994515
411,baltasi,56.3462,50.2062,2.050000000000012,100,100,2.68,RU,1711994515
412,tabou,4.423,-7.3528,29.29000000000002,74,78,2.78,CI,1711994515
413,rakops,-21.0167,24.3333,19.870000000000005,79,100,2.77,BW,1711994516
414,riyadh,24.6877,46.7219,24.08000000000004,32,57,3.42,SA,1711994388
415,broome,42.2506,-75.833,10.660000000000023,81,100,1.34,US,1711994516
416,plastun,44.7561,136.2939,-0.4599999999999795,68,5,4.12,RU,1711994516
417,sinop,41.7711,34.8709,16.120000000000005,47,2,1.3,TR,1711994407
418,bardai,11.65,7.2333,33.879999999999995,10,100,3.59,NG,1711994517
419,lohaghat,29.4036,80.0897,13.150000000000034,32,98,1.46,IN,1711994517
420,taoudenni,22.6783,-3.9836,37.860000000000014,11,82,2.92,ML,1711994517
421,manay,7.215,126.5397,24.920000000000016,75,1,3.27,PH,1711994517
422,ilheus,-14.7889,-39.0494,29.900000000000038,70,40,3.6,BR,1711994465
423,pointe-noire,-4.7761,11.8635,29.04000000000002,84,20,2.06,CG,1711994518
424,saudarkrokur,65.7461,-19.6394,-4.8700000000000045,76,77,8.31,IS,1711994473
425,amahai,-3.3333,128.9167,26.19,87,100,2.34,ID,1711994518
426,nar'yan-mar,67.6713,53.087,-9.379999999999995,87,100,4.92,RU,1711994518
427,port lincoln,-34.7333,135.8667,15.850000000000025,79,2,8.29,AU,1711994339
428,mantua,45.1667,10.7833,15.58000000000004,68,93,3.58,IT,1711994519
429,honiara,-9.4333,159.95,25.450000000000045,90,99,1.14,SB,1711994336
430,manta,-0.95,-80.7333,29.879999999999995,78,75,4.92,EC,1711994264
431,williams lake,52.1415,-122.1445,10.590000000000032,41,75,2.57,CA,1711994381
432,meulaboh,4.1363,96.1285,26.05000000000001,89,100,1.14,ID,1711994519
433,fuxin,42.0156,121.6589,7.340000000000032,27,96,1.74,CN,1711994520
434,rongelap,11.1635,166.8941,26.640000000000043,75,100,8.64,MH,1711994520
435,ratnagiri,16.9833,73.3,26.06,76,38,5.19,IN,1711994520
436,siwa oasis,29.2041,25.5195,27.75,19,0,4.06,EG,1711994520
437,bugarama,-2.8706,30.5281,17.200000000000045,96,64,0.9,TZ,1711994520
438,tarfaya,27.9358,-12.9218,19.69,71,0,4.7,MA,1711994521
439,odda,60.0691,6.5457,2.910000000000025,78,99,3.34,NO,1711994521
440,salalah,17.0151,54.0924,25.590000000000032,62,37,0.92,OM,1711994521
441,queenstown,-31.8976,26.8753,17.25,85,91,1.6,ZA,1711994459
442,sur,22.5667,59.5289,26.170000000000016,55,97,1.09,OM,1711994522
443,antsiranana,-12.2787,49.2917,26.03000000000003,90,93,4.36,MG,1711994522
444,talcahuano,-36.7167,-73.1167,16.82000000000005,55,0,4.12,CL,1711994465
445,sosnovo-ozerskoye,52.5249,111.5418,-6.419999999999959,71,9,7.38,RU,1711994522
446,galveston,29.3669,-94.9669,27.230000000000015,82,100,5.14,US,1711994522
447,terme,41.2092,36.9739,13.78000000000003,70,4,1.55,TR,1711994523
448,piti village,13.4626,144.6933,26.28000000000003,87,82,7.45,GU,1711994523
449,geraldton,-28.7667,114.6,24.230000000000015,43,1,3.6,AU,1711994256
450,zaria,11.1113,7.7227,33.60000000000002,11,100,3.9,NG,1711994523
451,slave lake,55.2834,-114.769,4.990000000000009,42,0,6.17,CA,1711994230
452,ta`u,-14.2336,-169.5144,28.83000000000004,79,63,10.15,AS,1711994524
453,rajshahi,24.3667,88.6,29.670000000000016,14,5,2.67,BD,1711994524
454,nuuk,64.1835,-51.7216,0.3400000000000318,59,20,4.12,GL,1711994524
455,duyun,26.2667,107.5167,19.090000000000032,78,25,2.01,CN,1711994525
456,brokopondo,4.75,-55.1667,33.76000000000005,44,83,1.0,SR,1711994525
457,port douglas,-16.4833,145.4667,24.350000000000023,85,83,3.24,AU,1711994525
458,xudat,41.631,48.681,10.27000000000004,63,1,3.18,AZ,1711994526
459,dawson creek,55.7666,-120.2362,7.800000000000011,19,0,11.32,CA,1711994472
460,altamont,42.2068,-121.7372,10.220000000000027,49,0,1.54,US,1711994526
461,turbat,26.0023,63.044,27.03000000000003,38,91,4.29,PK,1711994479
462,qamdo,31.1667,97.2333,-1.6599999999999682,57,1,2.58,CN,1711994526
463,chilliwack,49.1747,-121.9443,13.77000000000004,79,100,1.34,CA,1711994471
464,san vicente de tagua tagua,-34.5,-71.1333,27.54000000000002,19,88,2.91,CL,1711994465
465,cururupu,-1.8283,-44.8683,29.700000000000045,74,80,2.15,BR,1711994527
466,las terrenas,19.311,-69.5428,28.79000000000002,78,40,2.06,DO,1711994527
467,constitucion,-35.3333,-72.4167,18.19,48,52,6.2,CL,1711994408
468,lamu,-2.2717,40.902,28.450000000000045,74,39,4.54,KE,1711994528
469,el calafate,-50.3408,-72.2768,8.939999999999998,64,59,4.57,AR,1711994428
470,shimoda,34.6667,138.95,13.060000000000002,73,63,0.37,JP,1711994528
471,martaban,16.5314,97.6111,27.650000000000038,71,0,2.79,MM,1711994529
472,saynshand,44.8824,110.1163,3.550000000000012,49,22,3.28,MN,1711994529
473,vanino,49.0869,140.2543,-0.5999999999999659,88,99,2.13,RU,1711994529
474,tazacorte,28.629,-17.9293,20.640000000000043,73,75,2.68,ES,1711994529
475,kalemie,-5.9475,29.1947,22.29000000000002,89,72,0.9,CD,1711994529
476,aleksandrovsk-sakhalinskiy,50.8975,142.1561,-3.569999999999993,98,100,4.55,RU,1711994530
477,alaghsas,17.0187,8.0168,40.94,7,0,2.06,NE,1711994530
478,gao,16.6362,1.637,38.03000000000003,11,12,4.51,ML,1711994476
479,jequie,-13.8575,-40.0836,35.60000000000002,37,94,2.47,BR,1711994530
480,fort mcmurray,56.7268,-111.381,7.770000000000039,45,75,13.38,CA,1711994524
481,usakos,-22.0,15.6,25.56,36,1,5.35,,1711994531
482,cotonou,6.3654,2.4183,30.99000000000001,74,40,5.14,BJ,1711994369
483,harar,9.3094,42.1258,19.900000000000038,53,18,3.39,ET,1711994531
484,karmaskaly,54.3709,56.1837,1.9500000000000453,100,100,1.46,RU,1711994531
485,idri,27.5,13.2667,29.32000000000005,9,0,4.01,LY,1711994532
486,reggane,26.7158,0.1714,31.49000000000001,13,22,3.57,DZ,1711994532
487,maxixe,-23.8597,35.3472,24.910000000000025,94,75,2.24,MZ,1711994532
488,santa rosa de rio primero,-31.1523,-63.4019,19.430000000000007,67,79,5.13,AR,1711994532
489,caconda,-13.7333,15.0667,18.74000000000001,84,93,2.16,AO,1711994401
490,urengoy,65.9667,78.3667,-8.479999999999961,95,100,6.38,RU,1711994533
491,gambiran satu,-8.3939,114.1464,23.360000000000014,97,100,0.76,ID,1711994533
492,sergeyevka,53.88,67.4158,1.400000000000034,98,100,5.07,KZ,1711994533
493,benguela,-12.5763,13.4055,27.21000000000004,83,100,2.42,AO,1711994534
494,beyneu,45.3167,55.2,12.160000000000023,42,26,3.87,KZ,1711994534
495,zhangjiakou,40.81,114.8794,8.720000000000027,51,100,0.73,CN,1711994422
496,turan,16.0678,108.2208,26.99000000000001,89,20,2.06,VN,1711994464
497,banff,51.1762,-115.5698,8.57000000000005,39,11,3.6,CA,1711994419
498,astoria,46.1879,-123.8313,13.110000000000014,80,100,2.06,US,1711994535
499,mugia,43.1041,-9.2179,13.28000000000003,79,48,9.31,ES,1711994535
500,idfu,24.9803,32.8747,29.730000000000015,27,33,7.82,EG,1711994535
501,grand rapids,42.9634,-85.6681,12.170000000000016,59,75,5.66,US,1711994499
502,lucapa,-8.4192,20.7447,20.04000000000002,91,100,0.21,AO,1711994535
503,rikaze,29.25,88.8833,6.629999999999996,33,41,2.55,CN,1711994536
504,rio verde de mato grosso,-18.9181,-54.8442,33.450000000000045,49,88,1.84,BR,1711994283
505,pangody,65.85,74.4859,-6.189999999999998,96,100,3.57,RU,1711994536
506,rimus,16.8764,120.3966,26.24000000000001,74,56,1.27,PH,1711994536
507,simitli,41.8833,23.1167,18.200000000000045,56,48,2.74,BG,1711994537
508,cold lake,54.4502,-110.2017,7.970000000000027,31,20,9.77,CA,1711994537
509,nadym,65.5333,72.5167,-7.639999999999986,98,97,2.58,RU,1711994537
510,buala,-8.145,159.5921,26.03000000000003,85,100,2.44,SB,1711994537
511,daru,-9.0763,143.2092,26.49000000000001,89,99,4.11,PG,1711994538
512,balabac,7.9868,117.0645,27.28000000000003,81,20,3.99,PH,1711994538
513,tondano,1.3038,124.9112,21.05000000000001,92,25,0.71,ID,1711994538
514,galliano,29.4422,-90.2992,27.220000000000027,69,0,5.66,US,1711994538
515,saldanha,-33.0117,17.9442,18.03000000000003,85,0,3.95,ZA,1711994539
516,santa rosalia,27.3167,-112.2833,18.75,44,2,2.65,MX,1711994539
517,marang,5.2056,103.2059,27.950000000000045,83,100,1.15,MY,1711994539
518,pacific grove,36.6177,-121.9166,18.56,67,0,2.24,US,1711994539
519,padang,-0.9492,100.3543,26.03000000000003,95,100,1.81,ID,1711994540
520,muli,2.9167,73.5667,29.27000000000004,70,36,2.13,MV,1711994540
521,smidovich,48.6,133.8167,-1.5,77,33,2.53,RU,1711994540
522,sumbe,-11.2061,13.8437,27.390000000000043,85,92,1.27,AO,1711994541
523,boa vista,2.8197,-60.6733,34.99000000000001,34,40,5.14,BR,1711994473
524,east london,-33.0153,27.9116,18.52000000000004,94,75,5.66,ZA,1711994407
525,medina de rioseco,41.8833,-5.0441,10.78000000000003,63,92,8.87,ES,1711994541
526,duck lake,52.8168,-106.2344,5.740000000000009,60,69,6.96,CA,1711994541
527,nouadhibou,20.931,-17.0347,21.99000000000001,64,0,9.77,MR,1711994542
528,vilhena,-12.7406,-60.1458,24.120000000000005,94,75,7.2,BR,1711994405
529,tofol,5.3248,163.0078,28.110000000000014,80,92,9.42,FM,1711994542
530,northport,33.229,-87.5772,26.180000000000007,71,100,5.14,US,1711994543
531,mermoz boabab,14.7065,-17.4758,30.31,78,0,4.12,SN,1711994543
532,south venice,27.0531,-82.4243,29.04000000000002,69,0,8.23,US,1711994543
533,minot air force base,48.4209,-101.3391,4.050000000000011,56,20,4.63,US,1711994408
534,spring creek,40.7266,-115.5859,2.7100000000000364,67,31,0.89,US,1711994270
535,bomdila,27.25,92.4,9.420000000000016,79,77,2.19,IN,1711994544
536,bambari,5.768,20.6757,30.870000000000005,43,100,2.29,CF,1711994544
537,emerald,-23.5333,148.1667,18.52000000000004,85,0,2.62,AU,1711994259
538,montrose,38.4166,-108.2673,2.830000000000041,49,29,2.7,US,1711994286
539,mount isa,-20.7333,139.5,21.870000000000005,94,32,2.57,AU,1711994545
540,belleville,44.1788,-77.3705,12.910000000000023,40,20,3.6,CA,1711994481
541,nichinan,31.6,131.3667,12.82000000000005,76,41,0.43,JP,1711994545
542,lata,40.1629,-8.3327,14.400000000000034,69,90,3.03,PT,1711994545
543,boyolangu,-8.1181,111.8935,24.730000000000015,95,100,0.06,ID,1711994546
544,tahe,52.3333,124.7333,-12.639999999999986,97,44,1.44,CN,1711994546
545,souillac,-20.5167,57.5167,26.30000000000001,89,40,5.14,MU,1711994546
546,lakatoro,-16.0999,167.4164,26.0,83,88,4.13,VU,1711994546
547,sarangani,5.4033,125.4636,27.730000000000015,79,13,10.44,PH,1711994546
548,la sarre,48.8002,-79.1996,-0.839999999999975,63,12,2.38,CA,1711994547
549,itoman,26.1247,127.6694,22.430000000000007,85,75,7.2,JP,1711994547
550,mundybash,53.211,87.2983,1.0100000000000475,100,100,1.53,RU,1711994547
551,marsh harbour,26.5412,-77.0636,23.04000000000002,64,25,6.04,BS,1711994422
552,constantia,44.1833,28.65,18.379999999999995,61,36,5.31,RO,1711994446
553,al wajh,26.2455,36.4525,28.970000000000027,24,0,2.57,SA,1711994548
554,pisco,-13.7,-76.2167,25.03000000000003,65,0,4.12,PE,1711994484
555,altai,46.3722,96.2583,-1.1499999999999773,34,100,1.73,MN,1711994548
556,envira,-7.3,-70.2167,29.450000000000045,72,100,1.81,BR,1711994548
557,greymouth,-42.4667,171.2,9.560000000000002,90,30,2.58,NZ,1711994419
558,punta cardon,11.6581,-70.215,28.860000000000014,65,79,9.83,VE,1711994292
559,loiza,18.4313,-65.8802,29.920000000000016,72,40,7.2,PR,1711994549
560,timbuktu,16.7735,-3.0074,40.53000000000003,9,31,3.83,ML,1711994549
561,worland,44.0169,-107.9554,4.82000000000005,82,100,2.06,US,1711994286
562,biltine,14.5333,20.9167,31.260000000000048,8,85,4.06,TD,1711994549
563,llanes,43.4198,-4.7549,12.54000000000002,71,97,5.37,ES,1711994549
564,sao joao da barra,-21.6403,-41.0511,30.05000000000001,74,68,5.25,BR,1711994487
565,nong chik,6.8436,101.178,26.370000000000005,86,75,1.43,TH,1711994550
566,xinzhou,38.4092,112.7333,13.300000000000011,59,100,0.76,CN,1711994550
567,dwarka,22.2394,68.9678,25.350000000000023,70,62,5.73,IN,1711994550
568,edmundston,47.3737,-68.3251,7.080000000000041,40,0,3.6,CA,1711994550
569,iwanai,42.9744,140.5089,1.8100000000000025,67,100,7.75,JP,1711994475
570,east ballina,-28.8667,153.5833,17.670000000000016,87,18,1.83,AU,1711994551
571,campos altos,-19.6961,-46.1714,25.660000000000025,61,64,1.25,BR,1711994551
572,trevelin,-43.0858,-71.4639,12.710000000000036,40,66,1.68,AR,1711994551
573,rio grande,-32.035,-52.0986,23.06,86,100,0.95,BR,1711994403
574,verdun,49.25,5.3333,11.010000000000048,87,86,5.74,FR,1711994552
575,jau,-22.2964,-48.5578,31.07000000000005,37,94,2.42,BR,1711994532
576,ola,59.5833,151.2833,-9.899999999999975,79,99,4.18,RU,1711994552
577,baghdad,33.3406,44.4009,25.950000000000045,29,0,3.09,IQ,1711994531
578,turpan,42.9333,89.1667,14.82000000000005,33,95,2.11,CN,1711994552
579,kosh-agach,50.0,88.6667,-3.7199999999999696,73,32,1.79,RU,1711994553
580,ankang,32.68,109.0172,16.32000000000005,95,97,0.32,CN,1711994553
